"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.68637407321115e-199,4.85535125025732,0.781,0.101,5.97449593882161e-195,"9","Lcn2"
5.34404353376485e-252,4.84651727854501,0.841,0.088,1.1885152819093e-247,"9","Fpr1"
2.39656740908055e-260,4.82710452995823,0.751,0.06,5.32996591779515e-256,"9","Mrgpra2b"
3.16060183927656e-216,7.60478373394648,0.56,0.034,7.02917849055107e-212,"10","Selp"
0,7.36266451050644,0.654,0.006,0,"10","Syt15"
1.44267168585644e-320,7.33413621263017,0.407,0.004,3.20850182934472e-316,"10","Sele"
0,7.29006320623343,0.473,0.003,0,"10","AU021092"
0,7.24843728634887,0.78,0.011,0,"10","Aplnr"
1.48460352755348e-269,7.12643327280233,0.445,0.011,3.30175824527895e-265,"10","Tacr1"
8.426926577605e-308,6.91895683901038,0.401,0.004,1.87414847085935e-303,"10","Nr5a2"
8.90266309079598e-230,6.85282343049883,0.302,0.003,1.97995227139302e-225,"10","Vsig2"
1.41826919826312e-243,6.76629103557713,0.39,0.008,3.15423069693718e-239,"10","Enpp6"
1.37221257085315e-188,6.72744424121583,0.308,0.007,3.05180075757739e-184,"10","Samd5"
8.22486097797046e-49,2.67783037017399,0.273,0.036,1.82920908150063e-44,"11","Cd177"
2.38811452707669e-64,2.61676790633273,0.466,0.084,5.31116670821855e-60,"11","Chil3"
4.01864298424626e-83,2.36040686446041,0.597,0.106,8.93746199696369e-79,"11","Ly6c2"
2.31985454254041e-65,2.33511576496393,0.517,0.1,5.15935650260988e-61,"11","Ms4a4c"
1.02602151802013e-123,2.29609818971509,0.881,0.16,2.28187185607677e-119,"11","Trem3"
5.26627533494524e-63,2.27547682557428,0.602,0.143,1.17121963449182e-58,"11","F13a1"
1.02813802545147e-38,2.26488017153312,0.335,0.066,2.28657896860406e-34,"11","AI839979"
2.9702682180651e-66,2.21963757002726,0.562,0.114,6.60587651697679e-62,"11","Ifitm6"
1.55870015258756e-80,2.16559235251072,0.631,0.12,3.46654913935473e-76,"11","Gpr141"
3.16122215181777e-81,2.12223778943647,0.449,0.059,7.03055806564273e-77,"11","Lypd6b"
5.10136320705613e-259,6.58786523631447,0.44,0.009,1.13454317724928e-254,"12","Kmo"
8.87857510020964e-139,6.29385090616807,0.353,0.016,1.97459510228662e-134,"12","Mgl2"
2.97610706991119e-69,6.27614298793311,0.267,0.022,6.61886212348249e-65,"12","Ccl22"
2.62704537831066e-104,6.14635335085423,0.253,0.011,5.8425489213629e-100,"12","Ccl17"
1.34117616445094e-306,6.05503522100191,0.62,0.02,2.98277578973888e-302,"12","Flt3"
4.02847532615528e-173,5.95969884463786,0.387,0.014,8.95932912536934e-169,"12","Cd209a"
1.13445231050281e-166,5.93400249461048,0.4,0.017,2.52302193855824e-162,"12","Ctnnd2"
1.20458545655806e-154,5.87443930309221,0.32,0.01,2.67899805538513e-150,"12","H2-Ob"
2.10615116376747e-249,5.82481297586979,0.547,0.02,4.68408018821884e-245,"12","Klrd1"
2.70088460288575e-116,5.79663258483603,0.26,0.01,6.00676735681791e-112,"12","Clec9a"
1.66617216206564e-317,10.6390799577533,0.379,0.002,3.70556688843399e-313,"13","Themis"
0,10.6279364617844,0.477,0.002,0,"13","Gm2682"
9.10844641679224e-220,10.2128445469542,0.265,0.001,2.02571848309459e-215,"13","Cxcr6"
0,9.94318264164782,0.955,0.005,0,"13","Itk"
0,9.72781116870433,0.53,0.001,0,"13","Cd3e"
3.25193160095487e-216,9.69531889389061,0.273,0.002,7.23229588052363e-212,"13","Nkg7"
2.74091794693953e-189,9.36230827757522,0.273,0.003,6.09580151399351e-185,"13","Trat1"
0,9.34601742487129,0.523,0.002,0,"13","Sh2d2a"
0,9.2668977389641,0.939,0.012,0,"13","Skap1"
0,9.26628294358409,0.712,0.007,0,"13","Il2rb"
5.08855499003327e-243,10.7029973086052,0.258,0,1.1316946297834e-238,"14","Olfr78"
0,10.6614245648201,0.443,0,0,"14","Gm13861"
8.65036674853069e-307,10.6127155549577,0.381,0.002,1.92384156487323e-302,"14","Casq2"
0,10.5586917100083,0.763,0.001,0,"14","Olfr558"
0,10.3958153180089,0.99,0.023,0,"14","Rgs5"
0,10.3407446435561,0.732,0.002,0,"14","Higd1b"
0,10.2086810523324,0.753,0.004,0,"14","Lmod1"
0,10.1716189066915,0.959,0.015,0,"14","Myh11"
0,9.92772185613418,0.68,0.002,0,"14","Trpc6"
0,9.49708874455635,0.608,0.002,0,"14","Trarg1"
0,10.3819522512046,0.646,0.004,0,"15","Chad"
0,9.23472626139097,0.456,0.002,0,"15","Ptx4"
5.05272085762722e-249,9.13493325594835,0.354,0.002,1.12372511873629e-244,"15","Uts2r"
0,8.58037998332208,0.937,0.017,0,"15","Cilp2"
1.09124578586321e-201,8.01346321172623,0.975,0.071,2.42693062775979e-197,"15","Fmod"
6.84232942687999e-147,7.69367898345646,0.304,0.005,1.52173406453811e-142,"15","Mstn"
1.07298473510886e-228,7.489422519456,0.506,0.01,2.3863180508821e-224,"15","Angptl7"
0,7.26785409634237,0.709,0.014,0,"15","Scx"
5.00892236989317e-213,7.17506208695389,0.835,0.043,1.11398433506424e-208,"15","Kera"
8.76865989554332e-276,6.88990733703248,0.987,0.047,1.95014996076883e-271,"15","Col11a1"
0,11.2020581087506,0.983,0.01,0,"16","Mmrn1"
6.98800751275624e-278,11.0189904508242,0.983,0.034,1.55413287083699e-273,"16","Ccl21a"
0,9.8928967437096,0.746,0.003,0,"16","Pkhd1l1"
0,9.75771569697603,0.763,0.01,0,"16","Nts"
1.02925609283459e-313,9.61754253503452,0.949,0.026,2.28906555046413e-309,"16","Lyve1"
0,9.28629143398578,0.797,0.002,0,"16","Apba2"
0,9.08964844040761,0.814,0.003,0,"16","Dtx1"
0,9.08731965284335,0.746,0.003,0,"16","Scn5a"
1.1186084160839e-237,9.0550327180761,0.271,0,2.48778511737059e-233,"16","Duoxa2"
0,9.0047303278906,0.966,0.008,0,"16","Gpm6a"
0,13.0952434061128,0.404,0,0,"17","Calcr"
1.52823349926248e-294,12.8312678149277,0.298,0,3.39879130235975e-290,"17","Gjc3"
2.05550060136339e-177,12.3117376330813,0.277,0.002,4.57143333743218e-173,"17","Kcna1"
6.76298409429198e-237,12.1117335352187,0.277,0,1.50408766257054e-232,"17","Mal"
0,11.9591387473762,0.723,0.001,0,"17","Pax7"
0,11.3714048705095,0.532,0,0,"17","Myf5"
0,10.8704641640743,0.511,0.001,0,"17","Col19a1"
0,10.5389483951873,0.468,0.001,0,"17","Chrna1"
0,10.0820150897504,0.638,0.003,0,"17","Fgfr4"
0,9.60651523562995,0.617,0.003,0,"17","Cdh15"
0,11.7394429156613,0.615,0.001,0,"18","Myf6"
0,11.5378851432803,0.718,0.004,0,"18","Car3"
3.09666506308745e-134,11.3343342532826,1,0.06,6.8869831003065e-130,"18","Myl1"
0,11.2268910900171,0.846,0.002,0,"18","Trim54"
1.43076011824102e-90,11.1413322608106,1,0.098,3.18201050296803e-86,"18","Tnnc2"
2.57204838784864e-74,11.0007018932861,1,0.126,5.72023561457537e-70,"18","Mylpf"
0,10.9926122413615,0.872,0.002,0,"18","Trim63"
2.43616417577567e-58,10.9872278298698,1,0.172,5.41802912692508e-54,"18","Acta1"
0,10.9378161930996,0.718,0.001,0,"18","2310002L09Rik"
0,10.92773571071,0.872,0.001,0,"18","Ppp1r3a"
4.51024518889359e-13,5.668145570715,0.258,0.032,1.00307853000993e-08,"19","Apln"
3.17271922174466e-86,5.30233416688085,0.742,0.038,7.05612754916013e-82,"19","Tmem252"
2.22972427386976e-14,5.10133659572488,0.484,0.103,4.95890678508634e-10,"19","2200002D01Rik"
1.97178995109406e-23,5.03500760204542,0.323,0.027,4.3852608512332e-19,"19","Fam167b"
2.21854366096345e-33,4.7900180707269,0.258,0.012,4.93404110198271e-29,"19","Glycam1"
2.26171859502661e-62,4.71173645364398,0.742,0.055,5.03006215533919e-58,"19","Myct1"
1.39636888359685e-40,4.65561422261226,0.839,0.116,3.10552439711939e-36,"19","Ctla2a"
2.0851677028575e-26,4.52984176470629,0.387,0.034,4.63741297115509e-22,"19","Sox17"
7.69408067732399e-39,4.48400704073378,0.645,0.065,1.71116354263686e-34,"19","C130074G19Rik"
2.3542143311207e-15,4.47143357893786,0.355,0.048,5.23577267241244e-11,"19","C1qtnf9"
